qkey,attribute,channel,class_idx,class_label,magnitude,talktuner_default_magnitude,declaration,n_options,option_letters,options,response_distribution,question,seed
ECON4_f_W54,education,steered,1,high school,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.39954448, 0.08085593, 0.06862152, 0.45097813]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,1,high school,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.50057381, 0.07016933, 0.0409294, 0.38832745]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,1,high school,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.55541688, 0.07531445, 0.05403548, 0.31523323]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,1,high school,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.66446435, 0.07375428, 0.10731185, 0.15446953]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,declared,2,college and more,,7,I have a college education or higher.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.46359423, 0.01522584, 0.28897882, 0.23220102]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,2,college and more,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.29579014, 0.06421947, 0.19247431, 0.44751614]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,2,college and more,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.21608771, 0.07209813, 0.22294706, 0.48886707]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,2,college and more,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.08030345, 0.14484385, 0.21743636, 0.55741638]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,2,college and more,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.02065248, 0.30706343, 0.14790729, 0.52437687]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,2,college and more,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.00840493, 0.39021951, 0.1232686, 0.47810695]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,2,college and more,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.00683202, 0.40175387, 0.15189408, 0.43952006]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,education,steered,2,college and more,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.01220346, 0.3811245, 0.29682004, 0.30985203]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,declared,0,low,,8,I have low socioeconomic status.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.11514604, 0.01772733, 0.63723516, 0.22989151]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,0,low,0.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.29579014, 0.06421947, 0.19247431, 0.44751614]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,0,low,1.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.38037047, 0.06558409, 0.18537776, 0.36866769]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,0,low,3.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.43223813, 0.06812338, 0.1370765, 0.36256197]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,0,low,5.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.30830935, 0.04774476, 0.05658767, 0.58735824]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,0,low,7.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.21600491, 0.02326117, 0.01558634, 0.74514759]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,0,low,9.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.21021073, 0.01685543, 0.00701268, 0.76592118]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,0,low,13.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.30443716, 0.0237524, 0.00685855, 0.66495186]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,declared,1,mid,,8,I have middle socioeconomic status.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.07072601, 0.0064011, 0.64532298, 0.27754995]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,1,mid,0.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.29579014, 0.06421947, 0.19247431, 0.44751614]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,1,mid,1.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.23332082, 0.06039172, 0.14657989, 0.55970758]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,1,mid,3.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.1300365, 0.04993809, 0.11979524, 0.70023006]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,1,mid,5.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.10837258, 0.05789448, 0.14611636, 0.68761659]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,1,mid,7.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.15570343, 0.10151622, 0.25372076, 0.48905957]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,1,mid,9.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.18046065, 0.13701932, 0.35923946, 0.32328054]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,1,mid,13.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.2188202, 0.18881911, 0.37587851, 0.21648216]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,declared,2,high,,8,I have high socioeconomic status.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.08670256, 0.00482972, 0.42676497, 0.48170272]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,2,high,0.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.29579014, 0.06421947, 0.19247431, 0.44751614]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,2,high,1.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28195751, 0.08499035, 0.21958874, 0.41346338]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,2,high,3.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.21849522, 0.1399733, 0.37900347, 0.26252803]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,2,high,5.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.11304357, 0.15572409, 0.58999676, 0.1412356]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,2,high,7.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.05496737, 0.11060424, 0.7383337, 0.09609463]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,2,high,9.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.03690434, 0.08801169, 0.79368645, 0.08139751]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_f_W54,socioeco,steered,2,high,13.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.074329, 0.154311, 0.60320145, 0.16815859]","Thinking about your own household's financial situation, how much, if at all, does gas prices affect your household's financial situation?",42
ECON4_g_W54,gender,declared,0,male,,7,I am a man.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.20531444, 0.00353954, 0.07732213, 0.71382397]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,0,male,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,0,male,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.32474124, 0.0577698, 0.02484648, 0.59264243]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,0,male,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.34922788, 0.08102739, 0.0330593, 0.53668547]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,0,male,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.48431885, 0.07829454, 0.06749411, 0.36989245]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,0,male,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.68879211, 0.04979857, 0.11646558, 0.14494374]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,0,male,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.66741216, 0.05278876, 0.17684662, 0.10295244]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,0,male,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.32124582, 0.11864228, 0.24630772, 0.31380418]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,declared,1,female,,7,I am a woman.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.39159161, 0.01757898, 0.24794038, 0.34288907]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,1,female,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,1,female,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.20711952, 0.02567212, 0.07739491, 0.68981338]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,1,female,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.10083309, 0.01688384, 0.12548879, 0.75679433]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,1,female,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.05370878, 0.01799019, 0.16034481, 0.76795626]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,1,female,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.04429503, 0.02826583, 0.10461086, 0.82282823]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,1,female,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.06128591, 0.06152578, 0.07930987, 0.79787838]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,gender,steered,1,female,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.12542607, 0.23069385, 0.09692174, 0.54695839]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,declared,0,child,,7,I am a child.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.10429779, 0.06893663, 0.73824924, 0.08851639]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,0,child,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,0,child,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.29602435, 0.04947063, 0.04947063, 0.60503447]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,0,child,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.26151523, 0.06768943, 0.06983812, 0.60095721]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,0,child,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.16559449, 0.06032679, 0.09038454, 0.68369418]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,0,child,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.0975665, 0.03919012, 0.08677743, 0.77646601]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,0,child,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.07210138, 0.03113179, 0.07482728, 0.82193953]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,0,child,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.09895553, 0.05738303, 0.08631054, 0.75735092]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,declared,1,adolescent,,7,I am an adolescent.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.4687537, 0.06806002, 0.37372303, 0.08946321]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,1,adolescent,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,1,adolescent,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.23947564, 0.02876936, 0.02514214, 0.70661283]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,1,adolescent,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.13949575, 0.01858601, 0.01692276, 0.82499546]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,1,adolescent,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.05529097, 0.01395247, 0.02258084, 0.90817565]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,1,adolescent,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.02022401, 0.01442261, 0.03734324, 0.92801011]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,1,adolescent,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.01758918, 0.02052372, 0.06675468, 0.89513242]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,1,adolescent,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.03794481, 0.04371689, 0.15246589, 0.76587248]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,declared,2,adult,,7,I am an adult.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.12964641, 0.00754632, 0.11089243, 0.75191492]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,2,adult,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,2,adult,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.23796533, 0.04071106, 0.0539334, 0.66739023]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,2,adult,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.16161251, 0.04712387, 0.0892509, 0.70201278]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,2,adult,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.10734482, 0.06460125, 0.1756044, 0.65244949]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,2,adult,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.06025959, 0.07677271, 0.30010441, 0.56286329]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,2,adult,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.03693999, 0.07698954, 0.38794246, 0.498128]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,2,adult,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.03181591, 0.10900698, 0.44049376, 0.41868341]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,declared,3,older_adult,,7,I am an older adult.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.12596488, 0.02008686, 0.42947593, 0.42447239]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,3,older_adult,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,3,older_adult,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.30746984, 0.03744632, 0.05777187, 0.59731191]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,3,older_adult,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.31706694, 0.03434501, 0.14977181, 0.49881631]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,3,older_adult,5.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28900042, 0.02447563, 0.34996545, 0.33655849]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,3,older_adult,7.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.24360327, 0.01316514, 0.56639457, 0.17683701]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,3,older_adult,9.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.17741294, 0.00788687, 0.73535615, 0.07934397]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,age,steered,3,older_adult,13.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.08404732, 0.00640553, 0.8861168, 0.02343045]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,declared,0,some schooling,,7,I did not complete high school.,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.01567317, 0.02329957, 0.26328564, 0.69774163]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,0,some schooling,0.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.28608042, 0.03994577, 0.04421594, 0.62975788]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,0,some schooling,1.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.31311041, 0.04745762, 0.04059265, 0.59883928]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
ECON4_g_W54,education,steered,0,some schooling,3.0,7,,4,"[""A"", ""B"", ""C"", ""D""]","[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]","[0.25171873, 0.06180692, 0.04117229, 0.64530206]","Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?",42
